gene_id	transcript_id	HL60_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	RPMI8226_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	SR786_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	EKVX_LUNG	HOP62_LUNG	HOP92_LUNG	NCIH226_LUNG	NCIH23_LUNG	NCIH322_LUNG	NCIH460_LUNG	NCIH522_LUNG	HCT116_LARGE_INTESTINE	HCT15_LARGE_INTESTINE	HT29_LARGE_INTESTINE	KM12_LARGE_INTESTINE	SW620_LARGE_INTESTINE	SF268_CENTRAL_NERVOUS_SYSTEM	SF295_CENTRAL_NERVOUS_SYSTEM	SF539_CENTRAL_NERVOUS_SYSTEM	SNB75_CENTRAL_NERVOUS_SYSTEM	U251MG_CENTRAL_NERVOUS_SYSTEM	LOXIMVI_SKIN	MALME3M_SKIN	MDAMB435S_SKIN	SKMEL24_SKIN	SKMEL28_SKIN	SKMEL5_SKIN	UACC62_SKIN	IGROV1_OVARY	NIHOVCAR3_OVARY	OVCAR4_OVARY	OVCAR8_OVARY	SKOV3_OVARY	X786O_KIDNEY	ACHN_KIDNEY	UO31_KIDNEY	PC3_PROSTATE	MCF7_BREAST	MDAMB231_BREAST	MDAMB468_BREAST	BT549_BREAST	T47D_BREAST
ENSG00000135775.9	ENST00000366668.3	1.07	1.09	1.16	2.09	0.87	0.85	2.29	0.16	0.95	1.24	0.81	1.38	1.33	0.68	1.55	0.78	1.65	0.42	0.54	0.3	0.58	0.55	0.44	2.2	0	0.7	0.65	0.4	2.43	0.49	1.49	0.24	0.67	0.49	1.21	0.85	1.07	1.45	0.8	0.18	0.67	0.32	1.67
ENSG00000135775.9	ENST00000366669.4	9.48	15.72	18.57	44.02	17.03	12.07	15.67	5.31	9.26	13.93	21.35	16.23	23.43	14.12	13.7	9.9	21.14	9.22	10.54	8.84	9.5	13.02	11.06	27.46	6.38	8.31	10.85	11.74	11.62	12.23	17.77	5.12	11.82	9.03	14.51	18.88	8.27	18.53	16.65	12.47	13.39	7.08	19.22
ENSG00000135838.9	ENST00000258317.2	0	0	0	0.01	0	0	0	0	0	0.57	0	0.19	0	0	0	0	0	0	0	0.29	0	0.02	0.02	0.21	0	0	0.93	0.02	0	0.43	0.14	0	0.11	0.06	0	0	0	0	0	0	0	0.46	0
ENSG00000135838.9	ENST00000367552.2	0	0	0	0	0.11	0	0	0.03	0	0	0	0	0	0.11	0	0	0	0	0	0.05	0	0	0	0	0	0	0	0	0	0	0.18	0	0	0	0	0.02	0	0	0	0	0	0	0
ENSG00000135838.9	ENST00000367553.1	1.84	6.55	3.36	0.03	0.06	0.41	1.13	0.01	0.65	1.53	1.16	0	0	0.22	0.57	2.19	0.69	0.23	0.72	0.44	0.65	0.4	0.45	3.51	1.64	2.74	2.62	1.11	3.88	1.22	0.91	0.25	0.13	1.23	0.9	0.03	0.09	0	0.57	0.14	1.12	0.52	1.39
ENSG00000135838.9	ENST00000367554.3	0.26	0.79	0.93	0	0.02	0.09	0.17	0	0.39	0.31	0.15	0.21	0.06	0.19	0	0.39	0.12	0.05	0.13	0.05	0.17	0.11	0.16	0.18	0	0.52	0.58	0.08	1.21	0.14	0.13	0.14	0	0.55	0.16	0	0	0	0.05	0	0.24	0.25	0.52
ENSG00000135838.9	ENST00000367555.1	0.66	3.3	2.78	0	0.03	0.05	0.51	0	0.27	1.15	0.87	0.09	0.04	0.18	0.67	1.42	0.88	0.12	0.68	0.44	0.48	0.14	0.41	2.13	0.75	2.67	2.43	0.96	1.65	1.01	0.6	0.18	0.19	1.52	0.56	0	0	0	0.58	0.03	1.09	0.26	2.04
ENSG00000135845.5	ENST00000344529.4	30.96	37.44	22.09	54.26	25.9	29.98	23.78	18.47	13.92	31.89	29.41	26.47	12.49	23.11	28.69	13.6	28.47	22.31	17.28	27.35	35.68	28.8	25.38	34.28	24	12.38	18.25	22.06	29.43	38.53	37.67	18.58	17.24	28.76	23.38	21.41	21.9	62.73	24.85	30.89	29.23	21.12	24.76
ENSG00000135845.5	ENST00000367728.1	0.58	0.53	0.51	0.8	0.34	0.36	0.21	0.32	0.43	0.67	0.59	0.53	0.42	0.54	0.25	0.24	0.46	0.17	0.52	0.57	0.4	0.69	0.34	0.28	0.35	0.17	0.3	0.31	0.61	0.56	0.77	0.34	0.29	0.51	0.39	0.42	0.45	0.69	0.46	0.41	0.36	0.27	0.48
ENSG00000136152.10	ENST00000349995.5	8.25	11.37	6.61	18.03	8.19	8.56	6.89	9.48	6.28	10.2	5.24	9.11	11.97	10.94	13.58	12.05	4.62	5.12	12.06	10.53	6.97	7.95	7.02	8.61	9.12	10.26	9.94	9.04	5.45	7.62	6.83	4.89	8.27	9.27	12.18	8.9	10.23	7.77	13.94	6.77	11.13	9.25	9.04
ENSG00000136213.7	ENST00000258711.6	10.49	8.92	45.09	12.29	16.15	15.89	18.67	13.56	6.08	11.27	6.16	11.15	6.05	6.93	7.94	2.62	6.14	23.17	23.23	29.19	17.17	16.86	6.95	9.88	7.37	12.9	13.35	13.38	12.91	9.58	8.27	3.01	13.29	6.67	8.85	9.8	10.57	11.84	8.67	12.24	12.64	15.03	8.43
ENSG00000136542.4	ENST00000259056.4	0.06	28.32	0.09	0.13	4.91	0.16	16.89	0	0.02	0.04	2.78	0.03	20.56	7.5	0.59	4.43	4.33	2.44	19.58	23.96	22.53	6.08	0.02	6.07	2.93	23.11	0.13	0.05	18.06	0.3	0.24	0.42	0.1	0.24	5.91	0.32	9.55	0.01	0.04	16.17	0.06	0.49	0.2
ENSG00000136720.6	ENST00000259241.6	12.01	6.51	23.97	3.08	18.68	14.88	10.05	12.58	8.17	11.57	14.35	19.03	25.5	22.59	5.38	3.03	8.06	34.75	9.49	12.83	24.18	30.23	3.83	9.39	5.38	2.97	10.61	5.58	7.52	85.44	28.3	23.23	24.76	42.08	9.07	5.73	5.57	4.92	52.01	17.2	42.99	10.6	11.26
ENSG00000136731.8	ENST00000259253.6	10.96	9.58	13.8	18.85	14.03	20.93	9.45	12.62	8.84	13.21	17.62	16.81	19.37	19.91	11.58	7.37	8.35	15.91	18.67	22.09	20.65	19.48	17.39	25.04	11.56	24.42	26.33	13.72	19.33	19.57	20.31	7.24	12.7	18.45	25.69	24.47	22.56	7.96	15.08	8.83	12.07	15.17	10.13
ENSG00000136840.14	ENST00000335791.5	2.34	16.76	84.35	1.16	11.05	9.91	14.92	2.67	7.73	0	33.58	5.75	18.53	14.49	13.21	3.92	8.52	13.61	7.24	12.22	10.65	15.58	14.28	9.75	13.23	3.65	4.95	4.38	6.37	14.41	5.95	5.54	4.18	16.06	9.65	10.31	7.48	4.47	7.6	12.01	3.03	17.3	3.11
ENSG00000136908.13	ENST00000314392.8	14.93	14.9	46.5	4.94	7.84	4.44	14.46	13.65	4.55	8.36	15.71	5.19	13.77	14.84	13.39	8.06	19.22	20.18	16.48	18.81	24.03	15.74	13.81	13.71	30.94	15.44	16.09	16.1	10.4	17.37	15.51	12.41	9.65	17.83	22.62	13.68	13.77	5.1	18.82	14.55	15.42	10.82	28.6
ENSG00000137573.9	ENST00000260128.4	0	0	0.2	0	0	19.68	0.04	0.04	0	0	0	18.8	0	0	0	0	0	0.06	0	0	4.76	0	0	0	0	0.5	0	0.34	0.27	0	0.26	0.34	0	0	0	0	0	0	0.13	0	0	0.32	1.64
ENSG00000137573.9	ENST00000402687.4	0	0	0	0	0	1.86	0	0	0	0	0	9.54	0	0	0	0	0	0.24	0	0.62	15.7	1.6	0	2	0	1.6	0.03	0	2.68	0	0.18	0.42	0	0	0	0	0	0	0.28	0	0	0.15	0.16
ENSG00000137573.9	ENST00000419716.3	0	0	0.1	0.11	0.04	4.1	0.01	0.07	0.04	0	0	12.77	0	0	0	0	0	0.49	0	0.74	25.85	4.99	0	3.08	0	4.19	0.1	0	2.58	0	0.14	0.56	0.03	0	0	0	0	0	0.55	0.04	0	0.37	0.43
ENSG00000137573.9	ENST00000458141.2	0.03	0	1.13	0.14	0	72.75	0.15	0.14	0.02	0.04	0.01	45.97	0	0	0	0.03	0	0.65	0	0.59	25.33	1.78	0	1.98	0	2.69	0.54	1.54	3.75	0.98	1.47	1.38	0	0.02	0.04	0	0.17	0	0.27	0.11	0.08	0.08	8.86
ENSG00000138030.8	ENST00000260598.5	0	0	0	0	0	0.05	0	0	0.03	0	0	0.12	0.04	0.08	0	0	0.11	0	0.04	0	0.04	0	0	0	0	0	0	0.06	0	0	0	0	0	0	0	0	0	0.05	0.11	0	0	0	0.04
ENSG00000138030.8	ENST00000260599.6	0.89	8.43	4.86	4.2	2.6	1.43	3.86	2.22	4.34	1.56	5.71	2.83	4.57	14.82	3.26	3.95	16.82	5.95	1.62	0.26	1.35	5.81	0.69	3.37	4.53	2.61	2.95	2.74	1.31	4.9	1.57	2.95	3.48	1.29	0.67	5.19	0.67	6.3	4.61	3.01	5.15	0.63	2.83
ENSG00000138459.4	ENST00000492406.1	0.37	1.72	2.32	3.63	1.87	6.17	2.94	6.26	1.47	1.23	2.42	2.25	2.91	2.23	4.68	3.31	3.01	1.52	4.34	3.11	4.26	5.97	3.58	6.78	6.66	4.44	3.83	4.67	1.42	2	5.53	2.11	2.82	2.75	4.25	2.12	2.68	3.23	2.74	3.4	2.82	2.63	2.83
ENSG00000138604.5	ENST00000261858.2	0	4.2	2.31	10.33	6.9	5.65	5.57	3.14	1.72	4.37	10.72	7.05	6.38	5.63	3.6	1.42	1.55	4.35	6.63	3.98	6.62	3.59	2.85	11.19	3.91	5.04	4.63	5.83	5.01	2.96	2.71	1.64	3.1	3.72	3.83	3.25	3.04	1.54	6.36	4.84	3.6	2.84	2.33
ENSG00000138653.5	ENST00000264363.2	0	0.01	0	0.01	0	0	0.01	0	0	0	0.02	0.04	0	0.01	0	0	0	0	0	0.01	0.01	0.01	0	0	0.01	0	0	0.01	0	0	0.02	0	0	0.01	0	0	0.02	0.02	0.1	0.01	0	0	0.84
ENSG00000138744.10	ENST00000286733.4	5.04	2.58	16.11	10.67	9.15	4.28	6.13	3.25	1.56	0.87	7.55	5.69	6.14	7.81	2.68	3.75	3.06	1.3	0.3	1.57	0.76	0.59	2.52	2.31	5.73	0.53	1.31	0.36	0.19	2.25	3.26	3.22	3.67	1.01	6.8	2.08	3.93	4.12	3.36	7.77	0.46	0.74	17.35
ENSG00000138744.10	ENST00000507956.1	0.75	1.57	1.28	3.52	7.4	2.72	6.35	7.22	2.24	1.02	1.76	2.83	3.99	9.86	3.08	4.14	3.64	2.14	0.25	2.37	2.09	0.73	6.07	3.37	16.58	0.29	1.31	0.21	0.37	3.67	1.38	2.83	5.17	0.43	8.5	3.69	4	2.94	10.15	4.43	0.26	0.9	13.87
ENSG00000138801.4	ENST00000265174.4	15.59	45.69	11.97	16.34	46.1	25.92	20.26	16.85	15.04	17.52	18.95	32.49	61.27	48.96	27.02	21.73	16.33	26.85	36.82	21.4	55.13	35.65	23.66	38.76	39.54	51.84	32.57	29.39	30.68	27.93	32.4	33.71	52.27	54.78	25.79	38.17	36.17	17.33	29.76	23.46	30.93	26.17	23.36
ENSG00000139044.6	ENST00000266383.5	0	0.02	0	0	0.5	0.76	0.06	0.99	0.66	0.62	0.69	0.24	2.73	0.08	8	3.36	1.19	0.13	0.09	2.57	8.08	7.58	0.01	4.66	0	3.03	0.84	0.15	7.33	2.14	6.12	7.71	0.46	2.22	0	0.04	0.03	0	0.62	0.4	9.25	0.02	0.81
ENSG00000139133.2	ENST00000266483.2	1.04	2.55	2.58	8.3	2.04	2.66	0.89	1.27	3.59	18.02	1.22	3.05	3.28	5.82	2.16	1.92	2.79	2.32	1.83	3.39	2.06	0.8	1.95	1.42	2.14	1.23	3.41	2.26	1.42	2.69	4.47	1.32	1.39	2.81	4.03	4.46	2.92	2.26	2.95	1.53	2.12	1.72	3.37
ENSG00000139629.11	ENST00000356317.3	0	0	0.1	0	0	0	0	0	0.14	0.24	0	0	0.04	0.22	0.04	0.02	0.07	0	0.05	0.02	0	0	0.08	0	0	0	0	0	0	0	0	0.02	0	0.1	0.02	0	0	0.03	0.5	0	0.1	0	0.2
ENSG00000139629.11	ENST00000543196.2	4.6	1.54	3.88	3.11	2.94	2.52	0.09	0.09	4.9	29.13	0.06	0.59	6.48	17.45	2.8	2.42	8.12	0.05	0.44	0.04	0.1	0.48	6.31	0.26	0.02	0.33	0.57	1.1	0.07	1.72	5.75	4.59	0.72	0.31	0.08	1.28	4.11	13.66	38.43	6.77	7.91	0.22	23.19
ENSG00000140297.8	ENST00000396065.1	0.03	0.05	0.09	0.09	22.66	0.01	0	0.12	0.02	0.88	0.15	0	0.55	0.06	166.13	70.19	0.05	0.03	0.92	0.19	0.12	0	0	0.53	0.04	0	0.47	0.26	0.77	0.46	1.18	0.15	0	14.98	6.41	16.24	25.08	0	0.01	0.16	0.77	0.02	0.01
ENSG00000140297.8	ENST00000560585.1	0.03	0	0	0	0.58	0	0.12	0	0.02	0	0	0.02	0	0	3.49	1.1	0	0	0	0.14	0	0.03	0.02	0	0	0.01	0	0.12	0.35	0	0.93	0.05	0.01	0.68	0.56	0.66	0.49	0.1	0	0	0.18	0	0.03
ENSG00000140557.7	ENST00000268164.3	0.01	0.01	1.43	0.01	0	0	0	0	0	0	0.65	0.21	0	0	0	0	0	0.44	0	0.07	1.48	0.15	0	1.93	0	0.66	0.08	0.03	0.14	0	0.16	0.02	0	0	0	0	2.63	0	0	0	0.02	4.79	0
ENSG00000140650.7	ENST00000268261.4	29.71	13.52	31	10.9	18.19	19.15	11.24	43.61	22.25	23.5	37.2	19.2	37.29	45.76	38.68	16.07	24.02	25.44	38.58	20.63	25.89	11.96	15.48	18.27	19.91	21.99	28.6	25.79	36.12	21.44	17.31	16.19	22.49	14.94	72.96	54.95	39.36	12.08	43.3	20.82	12.06	27.57	24.05
ENSG00000140835.8	ENST00000338482.5	0	0	0	0	0.05	0	0.13	0	0	0	0	0	0.31	0	0.09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.28	0	0.05	0	0	0.44	0	0	0.02	0	0	0	0
ENSG00000140835.8	ENST00000539698.3	0	0	0	0	0.17	0.18	0.81	0.07	0.04	0	0.02	0	0.34	0	0.38	0	0.03	0	0.07	0.1	0	0	0.34	0	0	0	0	0	0	0	0.66	0	0.43	0	0	1.91	0.5	0	0	0.14	0	0	0.04
ENSG00000141012.8	ENST00000268695.5	2.07	4.82	8.02	20.53	34.06	24	32.96	18.94	12.99	15.66	10.8	18.37	8.42	7.88	10.05	5.06	5.78	44.48	28.55	41.22	26.83	24.58	8.84	22.56	11.45	42.33	24	16.56	12.4	16.96	9.1	13.49	14.64	32.33	15.74	21.8	22.08	9.15	41.9	9.42	16.07	17.01	14.59
ENSG00000141429.9	ENST00000269195.5	26.61	18.21	4.21	30.74	65.5	36.34	23.52	35.4	7.3	24.1	23.29	63.34	41.96	36.65	4.25	55.96	9.94	19.04	42.23	37.89	48	12.22	22.02	29.73	9.63	24.96	29.12	24.87	24.88	20.08	14.26	11.6	19.95	61.23	73.68	27.63	44.55	19.52	8.98	32.5	19.86	33.08	18.49
ENSG00000141429.9	ENST00000591081.1	0	0.05	0	0	0.05	0.02	0	0	0	0	0.03	0	0.12	0.03	0	0.06	0	0.06	0.07	0	0.03	0	0.04	0.03	0.03	0.02	0.05	0.02	0.12	0.11	0.03	0	0.07	0.14	0.06	0	0.18	0.02	0	0.03	0	0	0.07
ENSG00000141429.9	ENST00000591924.1	0.64	1.51	0	2	2.99	1.09	1.14	0.96	0.27	0.45	0.5	2.56	3.51	2.94	0	1.82	0.2	0.83	0.45	0.66	1.46	0.19	0.4	0.48	0.25	1.06	0.91	0.32	0.54	0.53	1.5	0.27	0.08	1.08	7.89	2.27	2.46	0.22	0.14	0.75	0.26	1.85	0.67
ENSG00000143315.5	ENST00000368090.2	4.33	5.13	16.85	3.67	9.5	5.16	4.56	3.22	8.12	9.4	5.18	9.1	4.71	8.54	6.68	3.16	6.07	4.22	6.45	6.79	7.94	10.3	3.25	6.69	5.44	11.2	5.4	4.91	4.44	5.09	8.93	3.63	3.26	5.43	5.45	6.03	4.79	7.72	5.17	2.48	6.44	2.69	17.58
ENSG00000143641.8	ENST00000366672.4	15.14	58.26	44.45	338.53	125.14	84.8	208.55	62.85	22.37	104.17	76.82	33.36	31.53	27.04	19.47	8.06	21.09	112.17	102.66	113.96	174.73	72	55.52	147.02	28.2	256.74	141.55	239.2	161.3	115.38	84.23	27.27	67.42	78.54	114.74	92.07	90.37	102.89	26.39	93.61	38.79	106.94	29.93
ENSG00000144057.11	ENST00000361686.4	0	0.01	7.76	0.01	0.03	0.17	0	5.45	0.02	0.01	0	0.02	0.01	0.03	0	0	0	0.86	0	1.3	0.07	0	0	0	0	0.02	0.01	0	0	0.38	10.4	0.15	0.29	0.06	0	0	0.42	2.55	0	0.01	0	0.01	0
ENSG00000144057.11	ENST00000409087.3	0	0	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03	0	0	0	0	0	0	0	0	0	0	0.24	0	0	0	0	0	0.05	0	0	0	0	0	0
ENSG00000144057.11	ENST00000409382.3	0	0	0	0	0	0	0	0.4	0	0	0	0	0	0	0	0	0	0.02	0	0.02	0	0	0	0	0	0	0	0	0	0.11	1.67	0.03	0.05	0	0	0	0	0.21	0	0	0	0	0
ENSG00000144278.10	ENST00000392825.3	0	0.01	0.35	0.08	3.58	1.62	0.05	2.08	1.83	4.59	8.29	0.1	0.06	0	0.01	0.02	0	0.63	0.09	0.74	2.13	0.06	4.83	0.01	0	0.02	0.03	0.01	0	0.01	1.16	0.01	0	0.01	0	0	0.45	0.27	0.01	0.88	0.01	0.9	0.01
ENSG00000144278.10	ENST00000409237.1	0	0	0	0	0.79	0.63	0.01	1.14	0.47	3.2	1.31	0	0	0.04	0	0	0	0.45	0	0.32	1.03	0.07	1.52	0	0	0	0.01	0.03	0	0	0.55	0	0	0	0	0	0.55	0.18	0	0.51	0	0.66	0
ENSG00000144591.13	ENST00000313597.5	6.27	21.82	9.61	3.7	18.28	11.2	5.49	19.68	12.05	12.12	14.01	7.93	14.99	18.84	11.46	4.24	10.8	24.06	15.48	18.74	21.45	14.26	12.75	19.84	11.18	19.96	22.99	12.89	26.16	16.76	8.97	15.93	13.57	20.29	19.03	12.11	14.28	13.89	23.44	5.42	19.94	15.18	15.39
ENSG00000144591.13	ENST00000341142.3	0	0.32	0.1	0	0.44	0.15	0.21	0.09	0.25	0	0.1	0.5	0.67	0.09	0	0.13	0.19	0	0.15	0.37	0.2	0	0.19	0	0.89	0	0.56	0.28	0.83	0.11	0	0.32	0.28	0.12	0.11	0	0	0.7	0.24	0	0.22	0	0.06
ENSG00000144591.13	ENST00000358215.3	0.83	9.06	1.79	3.11	2.09	2.91	7.69	2.98	1.34	1.59	2.16	0	4.72	1.14	1.66	4.22	1.23	2.43	2.64	6.89	3.61	3.74	0.8	2.05	10.87	4.71	4.73	2.63	7.29	2.01	0.13	3.3	2.74	0.5	6.27	2.26	4.76	3.48	2.4	2.78	2.16	3.49	0.21
ENSG00000144591.13	ENST00000373908.1	6.64	26.68	7.19	6.03	6.42	15.59	14.81	7.84	7.71	8.1	7.13	4.94	9.85	6.84	5.99	5.56	4.66	9.05	11.02	9.02	12.61	5.73	8.1	9.48	17.32	12.1	9.1	9.89	22.32	7.37	1.04	11.12	5.45	7.89	12.67	7.26	10.13	9.09	7.81	7.3	7.02	10.85	5.96
ENSG00000144591.13	ENST00000373917.3	3.76	9.42	1.7	5.37	2.48	2.95	5.31	1.87	2.68	1.43	2.79	3.95	2.31	2.33	1.68	4.04	1.47	4.85	2.36	3.57	2.64	2.17	2.84	2.58	3.82	4.64	5.4	1.77	4.11	3.4	1.07	2.12	1.3	1.94	3.67	1.93	4.61	2.61	3.69	2.06	1.74	4.18	1.79
ENSG00000144647.5	ENST00000344697.2	2.36	8.97	6.21	1.37	5.7	9.58	14.54	3.67	10.67	12.66	5.98	19.27	21.59	22.69	4.49	6.74	10.46	19.54	13.04	8.92	22.19	15.66	11.45	19.42	6.63	10.01	19.28	13.74	11.9	22.25	15.67	3.02	18.08	15	8.2	4.68	14.31	22.16	3.64	8.59	10.52	7.51	16.69
ENSG00000144647.5	ENST00000441964.1	0	0.33	0.09	0.09	0.16	0.31	0.16	0	0.59	0	0.14	0.6	0.25	0.8	0	0.1	0.32	0.54	0	0	1.14	0.13	0.56	0.83	0	0	0	0.64	0.2	0.29	0.69	0.11	0.64	0.18	0.4	0.11	0.15	1.46	0	0.54	0.18	0.63	0.44
ENSG00000147119.3	ENST00000276055.3	0.27	0.06	5.12	0.29	5.57	3.74	10.17	9.68	0.95	3.1	3.62	41.47	2.57	1.33	0.25	0.14	2.19	12.48	1.7	2.91	2.12	11.75	9.46	0.36	0.95	0.16	0.25	1.77	2.28	6.88	0.38	4.23	3.92	4.22	4.37	4.76	5.82	4.39	0.83	5.22	2.81	1.9	0.8
ENSG00000147162.9	ENST00000373701.3	0	0	0	0	0.04	0	0	0.03	0.05	0	0	0	0	0.03	0.08	0	0.02	0	0	0	0	0.03	0.04	0	0.03	0	0	0	0	0	0	0	0.03	0	0.03	0	0	0	0.02	0	0.05	0	0.02
ENSG00000147162.9	ENST00000373719.3	26.9	111.41	79.91	149.51	44.95	36.32	21.81	25.44	36.23	18.31	28.75	65.94	39.76	38.3	45.92	65.93	68.25	16.04	24.23	38.59	30.46	55.39	42.72	14.54	79.02	23.35	24.91	21.89	28.87	32.19	40.68	41.38	19.34	27.71	31.16	20.13	18.05	28.98	32.79	37.62	46.07	39.31	18.21
ENSG00000147408.10	ENST00000332246.6	0	0	0	0.23	0.3	1.49	0.37	0	0.39	0	0.39	0	0	0	0	0.11	0	0	0	0.06	0.55	0	0	0.41	0.46	0.35	0.56	0.35	1.52	0.14	0	0	0	0	0	0	0	0.05	0.04	1.39	0.23	0.57	0
ENSG00000147408.10	ENST00000454498.2	0	0	0	0	0.07	0.09	0	0	0.06	0	0.75	0	0	0	0	0.04	0	0.06	0	0.06	0.11	0	0	0	0.03	0.14	0.08	0.17	0.15	0	0	0	0	0	0	0	0	0	0.07	0.03	0.04	0.03	0
ENSG00000147408.10	ENST00000522854.1	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000148154.5	ENST00000374279.3	2.41	11.25	3.38	31.29	7.23	34.37	95.88	133.74	13.38	15.97	7.5	8.26	21.89	13.49	8.59	10.32	3.74	36.1	11.97	63.89	41.51	13.44	118.3	55.2	20.69	18.69	36.93	66.18	10.43	50.14	73.68	17.63	86.81	29.52	167.6	123.35	235.43	9.48	22.24	59.33	22.45	73.57	43.07
ENSG00000148288.7	ENST00000372040.3	4.72	3.74	0.48	0	0.25	0.65	3.49	2.45	0.06	0	0.12	0	0	0	0	0	0.45	1.16	0	0.08	1.44	0.34	0	2.79	14.61	0	0	0	0	0	2.69	0.3	0	0	0	1.97	0.9	0	0	0.21	1.6	0.02	0
ENSG00000148288.7	ENST00000372043.3	0.29	0.85	0	0	0.1	0	0.54	0.2	0	0	0	0	0.01	0	0.02	0.02	0.09	0.25	0.07	0	0.09	0	0	0.17	2.06	0	0	0	0	0.04	0.27	0	0	0	0.05	0.14	0	0.11	0	0.25	0.45	0.17	0
ENSG00000148288.7	ENST00000540636.1	0.04	0.53	0	0	0	0	0.05	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0.09	0	0	0.03	0.02	0	0.33	0	0	0.04	0	0	0.18	0	0	0	0	0.01	0
ENSG00000148488.11	ENST00000377602.4	0	4.05	0	0	0.05	0.22	0.01	0.01	0	0.22	0.03	0	0.81	0	0	0.01	0	0.03	0.1	0.05	0.25	0	0	1.04	0.08	0.28	1.17	0.1	0.09	0.03	0.02	0.03	0.21	0.2	0.01	0.01	0.06	0.02	2.17	0.17	0.2	0.8	2.53
ENSG00000149541.5	ENST00000265471.5	31.41	42.99	86.59	56.26	40.54	24.69	44.2	18.15	14.47	19.67	21.82	95.54	26.45	22.25	20.4	12.77	33.25	55.95	34.26	71.48	44.54	55.84	32.87	30.63	34.21	89.83	26.61	38.76	42	25.03	39.47	26.24	27.81	31.35	23.82	18.6	37.01	28.49	52.42	30.68	34.18	65.44	39
ENSG00000149541.5	ENST00000534026.1	1.15	3.14	0	3.8	0	1.6	0	3.07	0.16	0	3.25	0	0.02	3.02	1.07	2.88	7.91	0	0.44	0	0	26.82	0	7.48	11	0	4.68	0	0.13	0	0	1.63	0	0	2.54	3.33	0	0	5.73	0	0	0	5.18
ENSG00000151348.9	ENST00000343631.3	4.03	11.66	2.05	14.12	21.89	17.83	15.24	17.41	5.83	14.77	12.79	18.61	23.1	24.23	6.38	4.59	8.1	55.74	16.24	35.36	39.21	18.31	15.26	11.3	20.92	46.57	28.68	14.9	44.87	18.41	17.56	9.96	10.42	17.37	26.37	14.61	22.41	16.37	3.56	18.43	26.8	10.02	8.88
ENSG00000151348.9	ENST00000358681.4	0.28	0.45	0.17	0.47	0.85	0.85	1.18	1.15	0.17	1.1	0.72	1.06	0.94	0.5	0.26	0.2	0.39	4.29	1.09	2.63	3.27	2.1	1.19	0.85	1.1	2.6	0.84	1.07	1.14	1.12	1.83	0.41	0.57	1.36	0.77	0.94	1.11	1	0.35	0.98	1.36	0.44	0.56
ENSG00000151348.9	ENST00000395673.3	0	0	0	0	0.37	1.94	1.49	5.57	0.74	1.69	0.68	2.08	2.34	1.13	1.72	1.14	0.83	4.89	3.13	5.03	4.59	3.89	1.17	1.19	3.76	4.07	4.98	0.64	5.07	0.5	1.77	1.5	1.64	0.66	5.42	6.49	8.33	1.73	0.3	1.76	6.83	2.02	0
ENSG00000151348.9	ENST00000533608.1	0.47	24.86	4.38	31.88	29.82	41.8	34.05	56.07	6.64	25.91	25.1	44.89	21.16	21.59	19.29	6.27	22.24	143.86	55.18	80.96	105.91	67.48	35.64	27.09	26.5	107.62	52.68	41.39	52.76	36.73	37.21	11.52	25.75	41.33	29.21	21.66	52.04	19.58	16.64	37.26	68.71	28.23	38.57
ENSG00000151812.10	ENST00000339762.6	0	0	1.44	0	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0
ENSG00000151812.10	ENST00000554729.1	0	0.01	0.89	0.14	0	0	0.07	0	0	0.05	0	0	0.05	0	0	0.01	0.01	0	0.03	0.01	0	0	0.01	0	0.11	0	0	0	0	0.08	0	0	0.03	0	0	2.07	0	0.01	0	0	0	0.11	0
ENSG00000152127.4	ENST00000281923.2	0	0	0.01	0	0	0	0	0	0	0	0	0	0.03	0	0	0	0.03	0.04	0	0	0	0	0	0.02	0	0	0.05	0	0	0.04	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000152127.4	ENST00000409645.1	5.47	10.62	18.18	5.59	7.31	12.89	12.95	14.24	12.39	10.68	13.61	31.72	13.75	21.49	23.02	12.67	40.88	12.93	6.08	12.78	14.97	6.87	18.35	51.81	15.89	47.4	64.04	18.1	24.03	12.42	27.98	9.72	16.58	14.16	28.79	8.65	11.01	16.64	9.37	7.99	7.27	8.22	6.34
ENSG00000153936.12	ENST00000370550.5	3.69	17.74	4.23	14.06	21.06	10.13	12.85	20.21	7.96	11.22	6.53	30.78	15.16	17.6	14.98	10.96	10.34	8.17	17.38	14.85	17.56	15.06	12.3	9.78	7.27	12.92	18.64	9.01	11.51	15.15	14.22	8.59	13.22	6.92	25.53	16.07	12.76	7.89	6.06	11.45	13.76	20.92	7.12
